,0
5330,0.0
5331,0.0
5332,0.0
5333,0.33399999999999996
5334,0.6399999999999999
5335,0.0
5336,0.18999999999999995
5337,0.0
5338,0.82
5339,0.838
5340,0.136
5341,0.874
5342,0.0
5343,0.22599999999999998
5344,0.0
5345,0.0
5346,0.82
5347,0.0
5348,0.262
5349,0.0
5350,0.784
5351,0.0
5352,0.0
5353,0.586
5354,0.0
5355,0.0
5356,0.29799999999999993
5357,0.478
5358,0.874
5359,0.604
5360,0.0
5361,0.29799999999999993
5362,0.6759999999999999
5363,0.856
5364,0.22599999999999998
5365,0.0
5366,0.33399999999999996
5367,0.82
5368,0.766
5369,0.244
5370,0.0
5371,0.748
5372,0.0
5373,0.478
5374,0.0
5375,0.784
5376,0.244
5377,0.0
5378,0.118
5379,0.874
5380,0.0
5381,0.0
5382,0.784
5383,0.244
5384,0.748
5385,0.45999999999999996
5386,0.0
5387,0.73
5388,0.0
5389,0.0
5390,0.694
5391,0.838
5392,0.0
5393,0.838
5394,0.514
5395,0.478
5396,0.0
5397,0.838
5398,0.838
5399,0.6759999999999999
5400,0.0
5401,0.0
5402,0.31599999999999995
5403,0.0
5404,0.0
5405,0.0
5406,0.0
5407,0.0
5408,0.0
5409,0.82
5410,0.874
5411,0.622
5412,0.802
5413,0.0
5414,0.874
5415,0.0
5416,0.0
5417,0.766
5418,0.118
5419,0.0
5420,0.586
5421,0.0
5422,0.0
5423,0.712
5424,0.874
5425,0.694
5426,0.0
5427,0.0
5428,0.5680000000000001
5429,0.0
5430,0.0
5431,0.09999999999999998
5432,0.0
5433,0.0
5434,0.82
5435,0.0
5436,0.0
5437,0.712
5438,0.0
5439,0.0
5440,0.838
5441,0.0
5442,0.5680000000000001
5443,0.784
5444,0.874
5445,0.0
5446,0.0
5447,0.0
5448,0.6759999999999999
5449,0.4959999999999999
5450,0.0
5451,0.0
5452,0.6399999999999999
5453,0.748
5454,0.874
5455,0.0
5456,0.0
5457,0.856
5458,0.73
5459,0.44199999999999995
5460,0.0
5461,0.0
5462,0.0
5463,0.42399999999999993
5464,0.478
5465,0.478
5466,0.0
5467,0.838
5468,0.748
5469,0.514
5470,0.838
5471,0.856
5472,0.694
5473,0.118
5474,0.82
5475,0.604
5476,0.0
5477,0.784
5478,0.0
5479,0.18999999999999995
5480,0.0
5481,0.604
5482,0.4959999999999999
5483,0.802
5484,0.42399999999999993
5485,0.09999999999999998
5486,0.2799999999999999
5487,0.33399999999999996
5488,0.44199999999999995
5489,0.856
5490,0.694
5491,0.532
5492,0.784
5493,0.0
5494,0.0
5495,0.0
5496,0.532
5497,0.622
5498,0.622
5499,0.0
5500,0.622
5501,0.0
5502,0.0
5503,0.766
5504,0.766
5505,0.478
5506,0.0
5507,0.0
5508,0.0
5509,0.6399999999999999
5510,0.17199999999999993
5511,0.856
5512,0.18999999999999995
5513,0.3879999999999999
5514,0.0
5515,0.3879999999999999
5516,0.0
5517,0.802
5518,0.0
5519,0.0
5520,0.0
5521,0.0
5522,0.4959999999999999
5523,0.766
5524,0.5680000000000001
5525,0.0
5526,0.0
5527,0.0
5528,0.0
5529,0.0
5530,0.0
5531,0.0
5532,0.0
5533,0.6759999999999999
5534,0.0
5535,0.838
5536,0.802
5537,0.33399999999999996
5538,0.766
5539,0.0
5540,0.712
5541,0.0
5542,0.0
5543,0.6399999999999999
5544,0.802
5545,0.0
5546,0.0
5547,0.766
5548,0.0
5549,0.838
5550,0.82
5551,0.0
5552,0.604
5553,0.4959999999999999
5554,0.44199999999999995
5555,0.0
5556,0.874
5557,0.748
5558,0.09999999999999998
5559,0.0
5560,0.856
5561,0.0
5562,0.0
5563,0.0
5564,0.0
5565,0.17199999999999993
5566,0.6579999999999999
5567,0.3879999999999999
5568,0.802
5569,0.0
5570,0.0
5571,0.0
5572,0.784
5573,0.0
5574,0.45999999999999996
5575,0.766
5576,0.784
5577,0.478
5578,0.18999999999999995
5579,0.0
5580,0.73
5581,0.748
5582,0.784
5583,0.29799999999999993
5584,0.874
5585,0.0
5586,0.0
5587,0.0
5588,0.748
5589,0.0
5590,0.0
5591,0.0
5592,0.0
5593,0.766
5594,0.0
5595,0.586
5596,0.0
5597,0.838
5598,0.0
5599,0.514
5600,0.0
5601,0.874
5602,0.0
5603,0.856
5604,0.0
5605,0.0
5606,0.0
5607,0.4959999999999999
5608,0.0
5609,0.694
5610,0.0
5611,0.6579999999999999
5612,0.0
5613,0.0
5614,0.784
5615,0.0
5616,0.4959999999999999
5617,0.532
5618,0.802
5619,0.0
5620,0.802
5621,0.0
5622,0.694
5623,0.874
5624,0.0
5625,0.874
5626,0.766
5627,0.0
5628,0.55
5629,0.802
5630,0.5680000000000001
5631,0.29799999999999993
5632,0.0
5633,0.33399999999999996
5634,0.0
5635,0.838
5636,0.0
5637,0.82
5638,0.0
5639,0.0
5640,0.0
5641,0.0
5642,0.0
5643,0.586
5644,0.604
5645,0.118
5646,0.22599999999999998
5647,0.874
5648,0.73
5649,0.622
5650,0.622
5651,0.856
5652,0.712
5653,0.0
5654,0.0
5655,0.22599999999999998
5656,0.0
5657,0.712
5658,0.29799999999999993
5659,0.784
5660,0.82
5661,0.604
5662,0.0
5663,0.0
5664,0.6759999999999999
5665,0.09999999999999998
5666,0.0
5667,0.20799999999999996
5668,0.694
5669,0.694
5670,0.802
5671,0.856
5672,0.784
5673,0.0
5674,0.0
5675,0.44199999999999995
5676,0.856
5677,0.0
5678,0.4059999999999999
5679,0.0
5680,0.6579999999999999
5681,0.15400000000000003
5682,0.73
5683,0.0
5684,0.0
5685,0.874
5686,0.0
5687,0.784
5688,0.09999999999999998
5689,0.874
5690,0.6759999999999999
5691,0.874
5692,0.0
5693,0.0
5694,0.712
5695,0.6399999999999999
5696,0.0
5697,0.0
5698,0.352
5699,0.0
5700,0.0
5701,0.0
5702,0.856
5703,0.0
5704,0.0
5705,0.0
5706,0.838
5707,0.712
5708,0.262
5709,0.44199999999999995
5710,0.874
5711,0.0
5712,0.0
5713,0.6759999999999999
5714,0.478
5715,0.0
5716,0.802
5717,0.0
5718,0.874
5719,0.0
5720,0.0
5721,0.514
5722,0.856
5723,0.44199999999999995
5724,0.0
5725,0.838
5726,0.0
5727,0.0
5728,0.2799999999999999
5729,0.118
5730,0.0
5731,0.55
5732,0.0
5733,0.0
5734,0.622
5735,0.4959999999999999
5736,0.0
5737,0.55
5738,0.0
5739,0.586
5740,0.802
5741,0.0
5742,0.0
5743,0.0
5744,0.0
5745,0.17199999999999993
5746,0.532
5747,0.42399999999999993
5748,0.784
5749,0.586
5750,0.0
5751,0.0
5752,0.118
5753,0.6399999999999999
5754,0.874
5755,0.856
5756,0.0
5757,0.694
5758,0.0
5759,0.856
5760,0.784
5761,0.622
5762,0.0
5763,0.6399999999999999
5764,0.0
5765,0.478
5766,0.0
5767,0.2799999999999999
5768,0.0
5769,0.0
5770,0.856
5771,0.6759999999999999
5772,0.784
5773,0.0
5774,0.0
5775,0.55
5776,0.604
5777,0.09999999999999998
5778,0.0
5779,0.784
5780,0.748
5781,0.0
5782,0.0
5783,0.0
5784,0.514
5785,0.73
5786,0.874
5787,0.604
5788,0.4959999999999999
5789,0.784
5790,0.0
5791,0.20799999999999996
5792,0.55
5793,0.604
5794,0.874
5795,0.55
5796,0.694
5797,0.42399999999999993
5798,0.0
5799,0.0
5800,0.514
5801,0.42399999999999993
5802,0.604
5803,0.784
5804,0.0
5805,0.6579999999999999
5806,0.5680000000000001
5807,0.45999999999999996
5808,0.0
5809,0.694
5810,0.3879999999999999
5811,0.18999999999999995
5812,0.586
5813,0.0
5814,0.15400000000000003
5815,0.874
5816,0.0
5817,0.0
5818,0.0
5819,0.6399999999999999
5820,0.37
5821,0.6399999999999999
5822,0.09999999999999998
5823,0.0
5824,0.0
5825,0.0
5826,0.874
5827,0.09999999999999998
5828,0.0
5829,0.31599999999999995
5830,0.0
5831,0.73
5832,0.45999999999999996
5833,0.802
5834,0.55
5835,0.6579999999999999
5836,0.0
5837,0.6759999999999999
5838,0.0
5839,0.0
5840,0.0
5841,0.874
5842,0.0
5843,0.0
5844,0.22599999999999998
5845,0.0
5846,0.0
5847,0.15400000000000003
5848,0.29799999999999993
5849,0.0
5850,0.6579999999999999
5851,0.622
5852,0.0
5853,0.5680000000000001
5854,0.748
5855,0.0
5856,0.514
5857,0.31599999999999995
5858,0.4959999999999999
5859,0.838
5860,0.874
5861,0.856
5862,0.0
5863,0.532
5864,0.0
5865,0.0
5866,0.802
5867,0.33399999999999996
5868,0.0
5869,0.748
5870,0.838
5871,0.0
5872,0.0
5873,0.0
5874,0.6399999999999999
5875,0.766
5876,0.0
5877,0.0
5878,0.0
5879,0.0
5880,0.856
5881,0.73
5882,0.0
5883,0.09999999999999998
5884,0.0
5885,0.0
5886,0.4959999999999999
5887,0.0
5888,0.838
5889,0.0
5890,0.0
5891,0.0
5892,0.18999999999999995
5893,0.0
5894,0.856
5895,0.136
5896,0.586
5897,0.514
5898,0.0
5899,0.17199999999999993
5900,0.0
5901,0.6579999999999999
5902,0.622
5903,0.622
5904,0.856
5905,0.856
5906,0.15400000000000003
5907,0.874
5908,0.514
5909,0.0
5910,0.0
5911,0.82
5912,0.4959999999999999
5913,0.82
5914,0.0
5915,0.0
5916,0.0
5917,0.118
5918,0.712
5919,0.0
5920,0.856
5921,0.82
5922,0.694
5923,0.856
5924,0.22599999999999998
5925,0.0
5926,0.838
5927,0.0
5928,0.0
5929,0.622
5930,0.784
5931,0.856
5932,0.0
5933,0.2799999999999999
5934,0.0
5935,0.0
5936,0.712
5937,0.856
5938,0.784
5939,0.0
5940,0.136
5941,0.856
5942,0.0
5943,0.586
5944,0.532
5945,0.874
5946,0.478
5947,0.0
5948,0.0
5949,0.712
5950,0.118
5951,0.31599999999999995
5952,0.874
5953,0.0
5954,0.6759999999999999
5955,0.532
5956,0.0
5957,0.622
5958,0.37
5959,0.0
5960,0.0
5961,0.4059999999999999
5962,0.694
5963,0.244
5964,0.586
5965,0.0
5966,0.0
5967,0.874
5968,0.0
5969,0.0
5970,0.874
5971,0.0
5972,0.0
5973,0.0
5974,0.0
5975,0.55
5976,0.478
5977,0.874
5978,0.838
5979,0.17199999999999993
5980,0.0
5981,0.0
5982,0.874
5983,0.44199999999999995
5984,0.0
5985,0.766
5986,0.0
5987,0.0
5988,0.802
5989,0.0
5990,0.6759999999999999
5991,0.748
5992,0.0
5993,0.0
5994,0.532
5995,0.784
5996,0.82
5997,0.478
5998,0.118
5999,0.604
6000,0.0
6001,0.3879999999999999
6002,0.6399999999999999
6003,0.09999999999999998
6004,0.244
6005,0.37
6006,0.0
6007,0.42399999999999993
6008,0.0
6009,0.0
6010,0.0
6011,0.4959999999999999
6012,0.31599999999999995
6013,0.0
6014,0.45999999999999996
6015,0.874
6016,0.0
6017,0.856
6018,0.622
6019,0.31599999999999995
6020,0.712
6021,0.55
6022,0.44199999999999995
6023,0.0
6024,0.748
6025,0.784
6026,0.2799999999999999
6027,0.694
6028,0.5680000000000001
6029,0.0
6030,0.802
6031,0.0
6032,0.0
6033,0.838
6034,0.0
6035,0.0
6036,0.0
6037,0.0
6038,0.0
6039,0.0
6040,0.532
6041,0.784
6042,0.0
6043,0.6399999999999999
6044,0.0
6045,0.802
6046,0.532
6047,0.0
6048,0.4959999999999999
6049,0.586
6050,0.802
6051,0.118
6052,0.874
6053,0.44199999999999995
6054,0.136
6055,0.73
6056,0.0
6057,0.0
6058,0.0
6059,0.0
6060,0.136
6061,0.766
6062,0.244
6063,0.4959999999999999
6064,0.0
6065,0.4059999999999999
6066,0.0
6067,0.604
6068,0.3879999999999999
6069,0.0
6070,0.0
6071,0.45999999999999996
6072,0.856
6073,0.82
6074,0.37
6075,0.3879999999999999
6076,0.17199999999999993
6077,0.6759999999999999
6078,0.784
6079,0.4059999999999999
6080,0.586
6081,0.586
6082,0.0
6083,0.0
6084,0.6759999999999999
6085,0.0
6086,0.42399999999999993
6087,0.874
6088,0.4059999999999999
6089,0.20799999999999996
6090,0.0
6091,0.838
6092,0.586
6093,0.856
6094,0.244
6095,0.136
6096,0.0
6097,0.712
6098,0.0
6099,0.0
6100,0.0
6101,0.0
6102,0.0
6103,0.514
6104,0.33399999999999996
6105,0.0
6106,0.37
6107,0.748
6108,0.82
6109,0.0
6110,0.0
6111,0.838
6112,0.6759999999999999
6113,0.6399999999999999
6114,0.748
6115,0.17199999999999993
6116,0.18999999999999995
6117,0.478
6118,0.802
6119,0.0
6120,0.0
6121,0.0
6122,0.3879999999999999
6123,0.0
6124,0.15400000000000003
6125,0.748
6126,0.09999999999999998
6127,0.0
6128,0.0
6129,0.136
6130,0.31599999999999995
6131,0.0
6132,0.45999999999999996
6133,0.0
6134,0.33399999999999996
6135,0.0
6136,0.6399999999999999
6137,0.0
6138,0.0
6139,0.15400000000000003
6140,0.748
6141,0.0
6142,0.37
6143,0.604
6144,0.4059999999999999
6145,0.6399999999999999
6146,0.694
6147,0.802
6148,0.82
6149,0.0
6150,0.4959999999999999
6151,0.0
6152,0.802
6153,0.44199999999999995
6154,0.0
6155,0.0
6156,0.0
6157,0.856
6158,0.45999999999999996
6159,0.33399999999999996
6160,0.33399999999999996
6161,0.0
6162,0.0
6163,0.802
6164,0.33399999999999996
6165,0.0
6166,0.0
6167,0.6759999999999999
6168,0.874
6169,0.42399999999999993
6170,0.29799999999999993
6171,0.856
6172,0.838
6173,0.874
6174,0.0
6175,0.0
6176,0.5680000000000001
6177,0.55
6178,0.0
6179,0.0
6180,0.6579999999999999
6181,0.0
6182,0.838
6183,0.4959999999999999
6184,0.42399999999999993
6185,0.874
6186,0.748
6187,0.82
6188,0.6579999999999999
6189,0.0
6190,0.0
6191,0.6759999999999999
6192,0.0
6193,0.838
6194,0.514
6195,0.856
6196,0.0
6197,0.0
6198,0.712
6199,0.0
6200,0.694
6201,0.3879999999999999
6202,0.0
6203,0.73
6204,0.784
6205,0.748
6206,0.6759999999999999
6207,0.0
6208,0.0
6209,0.0
6210,0.33399999999999996
6211,0.622
6212,0.802
6213,0.478
6214,0.856
6215,0.4959999999999999
6216,0.4059999999999999
6217,0.0
6218,0.856
6219,0.42399999999999993
6220,0.82
6221,0.45999999999999996
6222,0.33399999999999996
6223,0.0
6224,0.0
6225,0.244
6226,0.0
6227,0.0
6228,0.6759999999999999
6229,0.604
6230,0.4059999999999999
6231,0.4059999999999999
6232,0.2799999999999999
6233,0.0
6234,0.15400000000000003
6235,0.22599999999999998
6236,0.09999999999999998
6237,0.0
6238,0.0
6239,0.33399999999999996
6240,0.15400000000000003
6241,0.0
6242,0.586
6243,0.3879999999999999
6244,0.0
6245,0.766
6246,0.33399999999999996
6247,0.82
6248,0.856
6249,0.262
6250,0.45999999999999996
6251,0.6759999999999999
6252,0.514
6253,0.0
6254,0.766
6255,0.0
6256,0.82
6257,0.73
6258,0.748
6259,0.0
6260,0.0
6261,0.0
6262,0.0
6263,0.856
6264,0.0
6265,0.748
6266,0.136
6267,0.33399999999999996
6268,0.0
6269,0.766
6270,0.0
6271,0.42399999999999993
6272,0.0
6273,0.82
6274,0.4959999999999999
6275,0.0
6276,0.856
6277,0.0
6278,0.766
6279,0.0
6280,0.0
6281,0.0
6282,0.73
6283,0.0
6284,0.82
6285,0.82
6286,0.6579999999999999
6287,0.0
6288,0.0
6289,0.784
6290,0.0
6291,0.0
6292,0.6579999999999999
6293,0.44199999999999995
6294,0.45999999999999996
6295,0.748
6296,0.712
6297,0.42399999999999993
6298,0.0
6299,0.0
6300,0.0
6301,0.0
6302,0.0
6303,0.0
6304,0.0
6305,0.0
6306,0.42399999999999993
6307,0.37
6308,0.532
6309,0.0
6310,0.0
6311,0.3879999999999999
6312,0.694
6313,0.15400000000000003
6314,0.0
6315,0.766
6316,0.838
6317,0.0
6318,0.3879999999999999
6319,0.0
6320,0.0
6321,0.6759999999999999
6322,0.532
6323,0.0
6324,0.0
6325,0.0
6326,0.748
6327,0.0
6328,0.0
6329,0.0
6330,0.37
6331,0.0
6332,0.0
6333,0.604
6334,0.0
6335,0.874
6336,0.0
6337,0.694
6338,0.0
6339,0.29799999999999993
6340,0.0
6341,0.0
6342,0.0
6343,0.0
6344,0.0
6345,0.0
6346,0.136
6347,0.586
6348,0.0
6349,0.622
6350,0.532
6351,0.0
6352,0.82
6353,0.0
6354,0.0
6355,0.0
6356,0.73
6357,0.4959999999999999
6358,0.0
6359,0.874
6360,0.766
6361,0.0
6362,0.0
6363,0.0
6364,0.0
6365,0.712
6366,0.0
6367,0.45999999999999996
6368,0.5680000000000001
6369,0.802
6370,0.29799999999999993
6371,0.4959999999999999
6372,0.622
6373,0.37
6374,0.0
6375,0.838
6376,0.0
6377,0.0
6378,0.73
6379,0.748
6380,0.622
6381,0.31599999999999995
6382,0.694
6383,0.766
6384,0.856
6385,0.2799999999999999
6386,0.0
6387,0.874
6388,0.22599999999999998
6389,0.748
6390,0.586
6391,0.0
6392,0.0
6393,0.856
6394,0.0
6395,0.0
6396,0.784
6397,0.532
6398,0.0
6399,0.0
6400,0.622
6401,0.2799999999999999
6402,0.712
6403,0.802
6404,0.0
6405,0.532
6406,0.18999999999999995
6407,0.856
6408,0.514
6409,0.0
6410,0.856
6411,0.82
6412,0.748
6413,0.748
6414,0.856
6415,0.0
6416,0.6399999999999999
6417,0.45999999999999996
6418,0.0
6419,0.0
6420,0.0
6421,0.33399999999999996
6422,0.73
6423,0.0
6424,0.82
6425,0.784
6426,0.766
6427,0.0
6428,0.604
6429,0.4059999999999999
6430,0.0
6431,0.874
6432,0.09999999999999998
6433,0.0
6434,0.0
6435,0.784
6436,0.0
6437,0.0
6438,0.0
6439,0.0
6440,0.0
6441,0.856
6442,0.0
6443,0.09999999999999998
6444,0.0
6445,0.622
6446,0.0
6447,0.29799999999999993
6448,0.0
6449,0.0
6450,0.748
6451,0.0
6452,0.0
6453,0.622
6454,0.0
6455,0.856
6456,0.73
6457,0.3879999999999999
6458,0.604
6459,0.0
6460,0.874
6461,0.0
6462,0.874
6463,0.4059999999999999
6464,0.6399999999999999
6465,0.0
6466,0.0
6467,0.0
6468,0.586
6469,0.20799999999999996
6470,0.874
6471,0.874
6472,0.0
6473,0.22599999999999998
6474,0.09999999999999998
6475,0.784
6476,0.352
6477,0.0
6478,0.802
6479,0.0
6480,0.0
6481,0.0
6482,0.0
6483,0.55
6484,0.55
6485,0.09999999999999998
6486,0.802
6487,0.0
6488,0.0
6489,0.6399999999999999
6490,0.802
6491,0.0
6492,0.29799999999999993
6493,0.0
6494,0.118
6495,0.532
6496,0.0
6497,0.0
6498,0.0
6499,0.82
6500,0.55
6501,0.0
6502,0.0
6503,0.622
6504,0.856
6505,0.478
6506,0.09999999999999998
6507,0.874
6508,0.0
6509,0.0
6510,0.532
6511,0.0
6512,0.0
6513,0.0
6514,0.18999999999999995
6515,0.37
6516,0.0
6517,0.15400000000000003
6518,0.0
6519,0.352
6520,0.838
6521,0.802
6522,0.838
6523,0.244
6524,0.0
6525,0.0
6526,0.0
6527,0.784
6528,0.838
6529,0.0
6530,0.0
6531,0.55
6532,0.0
6533,0.6579999999999999
6534,0.45999999999999996
6535,0.0
6536,0.766
6537,0.0
6538,0.874
6539,0.874
6540,0.712
6541,0.0
6542,0.0
6543,0.0
6544,0.856
6545,0.37
6546,0.0
6547,0.55
6548,0.0
6549,0.0
6550,0.0
6551,0.0
6552,0.0
6553,0.0
6554,0.82
6555,0.766
6556,0.0
6557,0.15400000000000003
6558,0.0
6559,0.0
6560,0.622
6561,0.5680000000000001
6562,0.0
6563,0.0
6564,0.748
6565,0.766
6566,0.0
6567,0.766
6568,0.856
6569,0.586
6570,0.802
6571,0.0
6572,0.0
6573,0.136
6574,0.0
6575,0.0
6576,0.18999999999999995
6577,0.478
6578,0.4059999999999999
6579,0.37
6580,0.0
6581,0.856
6582,0.0
6583,0.0
6584,0.0
6585,0.73
6586,0.82
6587,0.0
6588,0.0
6589,0.514
6590,0.712
6591,0.0
6592,0.0
6593,0.0
6594,0.856
6595,0.6399999999999999
6596,0.73
6597,0.20799999999999996
6598,0.0
6599,0.82
6600,0.0
6601,0.55
6602,0.586
6603,0.784
6604,0.0
6605,0.0
6606,0.622
6607,0.136
6608,0.0
6609,0.766
6610,0.856
6611,0.6579999999999999
6612,0.0
6613,0.5680000000000001
6614,0.0
6615,0.09999999999999998
6616,0.838
6617,0.586
6618,0.0
6619,0.0
6620,0.31599999999999995
6621,0.0
6622,0.37
6623,0.694
6624,0.6759999999999999
6625,0.0
6626,0.0
6627,0.44199999999999995
6628,0.2799999999999999
6629,0.748
6630,0.856
6631,0.0
6632,0.856
6633,0.4059999999999999
6634,0.0
6635,0.0
6636,0.478
6637,0.4959999999999999
6638,0.766
6639,0.478
6640,0.748
6641,0.136
6642,0.45999999999999996
6643,0.874
6644,0.0
6645,0.856
6646,0.20799999999999996
6647,0.0
6648,0.22599999999999998
6649,0.352
6650,0.0
6651,0.4959999999999999
6652,0.784
6653,0.802
6654,0.712
6655,0.0
6656,0.0
6657,0.0
6658,0.712
6659,0.0
6660,0.712
6661,0.352
6662,0.0
6663,0.18999999999999995
6664,0.82
6665,0.0
6666,0.874
6667,0.0
6668,0.0
6669,0.73
6670,0.604
6671,0.82
6672,0.42399999999999993
6673,0.0
6674,0.82
6675,0.0
6676,0.838
6677,0.37
6678,0.0
6679,0.136
6680,0.784
6681,0.17199999999999993
6682,0.0
6683,0.784
6684,0.3879999999999999
6685,0.838
6686,0.262
6687,0.0
6688,0.6399999999999999
6689,0.532
6690,0.0
6691,0.0
6692,0.0
6693,0.29799999999999993
6694,0.0
6695,0.748
6696,0.0
6697,0.0
6698,0.0
6699,0.6759999999999999
6700,0.31599999999999995
6701,0.0
6702,0.0
6703,0.45999999999999996
6704,0.0
6705,0.0
6706,0.838
6707,0.0
6708,0.802
6709,0.17199999999999993
6710,0.31599999999999995
6711,0.748
6712,0.0
6713,0.0
6714,0.6759999999999999
6715,0.622
6716,0.0
6717,0.244
6718,0.0
6719,0.838
6720,0.4959999999999999
6721,0.532
6722,0.0
6723,0.0
6724,0.0
6725,0.856
6726,0.532
6727,0.0
6728,0.712
6729,0.0
6730,0.0
6731,0.0
6732,0.0
6733,0.22599999999999998
6734,0.0
6735,0.0
6736,0.478
6737,0.748
6738,0.0
6739,0.0
6740,0.0
6741,0.0
6742,0.6399999999999999
6743,0.856
6744,0.6579999999999999
6745,0.478
6746,0.0
6747,0.0
6748,0.802
6749,0.0
6750,0.532
6751,0.0
6752,0.6579999999999999
6753,0.3879999999999999
6754,0.6579999999999999
6755,0.586
6756,0.856
6757,0.0
6758,0.0
6759,0.3879999999999999
6760,0.604
6761,0.42399999999999993
6762,0.37
6763,0.42399999999999993
6764,0.37
6765,0.0
6766,0.45999999999999996
6767,0.622
6768,0.874
6769,0.4959999999999999
6770,0.0
6771,0.0
6772,0.802
6773,0.82
6774,0.802
6775,0.29799999999999993
6776,0.0
6777,0.44199999999999995
6778,0.0
6779,0.0
6780,0.3879999999999999
6781,0.17199999999999993
6782,0.0
6783,0.0
6784,0.4059999999999999
6785,0.0
6786,0.0
6787,0.838
6788,0.712
6789,0.0
6790,0.0
6791,0.45999999999999996
6792,0.82
6793,0.478
6794,0.604
6795,0.2799999999999999
6796,0.0
6797,0.73
6798,0.856
6799,0.0
6800,0.0
6801,0.0
6802,0.0
6803,0.33399999999999996
6804,0.856
6805,0.856
6806,0.856
6807,0.856
6808,0.856
6809,0.0
6810,0.0
6811,0.838
6812,0.856
6813,0.0
6814,0.0
6815,0.0
6816,0.82
6817,0.0
6818,0.4959999999999999
6819,0.0
6820,0.838
6821,0.838
6822,0.17199999999999993
6823,0.0
6824,0.0
6825,0.6759999999999999
6826,0.6579999999999999
6827,0.802
6828,0.748
6829,0.0
6830,0.0
6831,0.874
6832,0.856
6833,0.0
6834,0.118
6835,0.838
6836,0.0
6837,0.0
6838,0.0
6839,0.29799999999999993
6840,0.838
6841,0.712
6842,0.2799999999999999
6843,0.856
6844,0.37
6845,0.0
6846,0.784
6847,0.45999999999999996
6848,0.22599999999999998
6849,0.73
6850,0.0
6851,0.0
6852,0.874
6853,0.33399999999999996
6854,0.3879999999999999
6855,0.0
6856,0.244
6857,0.82
6858,0.0
6859,0.6399999999999999
6860,0.604
6861,0.44199999999999995
6862,0.0
6863,0.514
6864,0.766
6865,0.856
6866,0.45999999999999996
6867,0.856
6868,0.856
6869,0.748
6870,0.0
6871,0.0
6872,0.0
6873,0.262
6874,0.766
6875,0.838
6876,0.15400000000000003
6877,0.802
6878,0.136
6879,0.82
6880,0.604
6881,0.694
6882,0.622
6883,0.0
6884,0.0
6885,0.0
6886,0.6579999999999999
6887,0.532
6888,0.0
6889,0.0
6890,0.0
6891,0.0
6892,0.31599999999999995
6893,0.0
6894,0.0
6895,0.0
6896,0.0
6897,0.73
6898,0.586
6899,0.0
6900,0.33399999999999996
6901,0.136
6902,0.0
6903,0.352
6904,0.0
6905,0.874
6906,0.0
6907,0.0
6908,0.0
6909,0.0
6910,0.0
6911,0.0
6912,0.18999999999999995
6913,0.6759999999999999
6914,0.82
6915,0.0
6916,0.0
6917,0.802
6918,0.0
6919,0.0
6920,0.766
6921,0.622
6922,0.0
6923,0.73
6924,0.0
6925,0.33399999999999996
6926,0.586
6927,0.0
6928,0.0
6929,0.42399999999999993
6930,0.136
6931,0.18999999999999995
6932,0.2799999999999999
6933,0.0
6934,0.712
6935,0.0
6936,0.0
6937,0.262
6938,0.45999999999999996
6939,0.0
6940,0.604
6941,0.0
6942,0.0
6943,0.748
6944,0.784
6945,0.0
6946,0.0
6947,0.0
6948,0.82
6949,0.0
6950,0.136
6951,0.0
6952,0.838
6953,0.352
6954,0.352
6955,0.856
6956,0.0
6957,0.73
6958,0.4059999999999999
6959,0.694
6960,0.0
6961,0.55
6962,0.0
6963,0.0
6964,0.3879999999999999
6965,0.0
6966,0.0
6967,0.0
6968,0.712
6969,0.0
6970,0.874
6971,0.0
6972,0.0
6973,0.118
6974,0.0
6975,0.0
6976,0.18999999999999995
6977,0.0
6978,0.802
6979,0.748
6980,0.0
6981,0.20799999999999996
6982,0.748
6983,0.0
6984,0.0
6985,0.856
6986,0.73
6987,0.262
6988,0.0
6989,0.18999999999999995
6990,0.352
6991,0.784
6992,0.0
6993,0.838
6994,0.0
6995,0.31599999999999995
6996,0.82
6997,0.532
6998,0.802
6999,0.532
7000,0.82
7001,0.4959999999999999
7002,0.6399999999999999
7003,0.748
7004,0.874
7005,0.0
7006,0.37
7007,0.0
7008,0.0
7009,0.0
7010,0.856
7011,0.0
7012,0.0
7013,0.73
7014,0.0
7015,0.42399999999999993
7016,0.838
7017,0.73
7018,0.604
7019,0.55
7020,0.0
7021,0.6399999999999999
7022,0.0
7023,0.0
7024,0.622
7025,0.17199999999999993
7026,0.18999999999999995
7027,0.838
7028,0.802
7029,0.838
7030,0.33399999999999996
7031,0.0
7032,0.55
7033,0.712
7034,0.6759999999999999
7035,0.874
7036,0.5680000000000001
7037,0.856
7038,0.0
7039,0.4959999999999999
7040,0.6579999999999999
7041,0.0
7042,0.31599999999999995
7043,0.0
7044,0.622
7045,0.0
7046,0.712
7047,0.0
7048,0.712
7049,0.0
7050,0.0
7051,0.0
7052,0.0
7053,0.604
7054,0.0
7055,0.0
7056,0.0
7057,0.532
7058,0.0
7059,0.856
7060,0.838
7061,0.352
7062,0.604
7063,0.0
7064,0.622
7065,0.0
7066,0.82
7067,0.874
7068,0.874
7069,0.31599999999999995
7070,0.73
7071,0.0
7072,0.0
7073,0.532
7074,0.0
7075,0.0
7076,0.838
7077,0.784
7078,0.0
7079,0.0
7080,0.18999999999999995
7081,0.0
7082,0.532
7083,0.2799999999999999
7084,0.0
7085,0.0
7086,0.586
7087,0.31599999999999995
